X..	X.logFC.	X.logCPM.	X.LR.	X.PValue.	X.FDR.	Mouse	Human	Drosophila	Aplysia clifornica	Saccoglossus kowalevskii	Cluster
PladumEVm015079	-1.8759737708424	1.58665780209791	31.380237624265	2.12129115958868e-08	2.81809094391136e-06	.	.	.	.	.	3
PladumEVm014441	1.58368748120879	3.05808280052784	31.3521333395199	2.15222080385157e-08	2.84835010097614e-06	tr|G3UW81|G3UW81_MOUSE Cytochrome P450, family 4, subfamily f, polypeptide 40 OS=Mus musculus OX=10090 GN=Cyp4f40 PE=1 SV=1	NP_001073.3 cytochrome P450 4F2 precursor [Homo sapiens]	gi|17933518|ref|NP_525043.1| cytochrome P450-4d2, isoform A [Drosophila melanogaster]	XP_035826712.1 cytochrome P450 4F22 [Aplysia californica]	XP_002741860.1 PREDICTED: cytochrome P450 4F6-like [Saccoglossus kowalevskii]	1
PladumEVm002174	-1.70137358677157	2.67306549995796	31.3074969460521	2.20227574388372e-08	2.90359668737937e-06	tr|A0A1D5RLZ9|A0A1D5RLZ9_MOUSE SCO-spondin OS=Mus musculus OX=10090 GN=Sspo PE=3 SV=1	NP_114141.2 hemicentin-1 precursor [Homo sapiens]	gi|45550455|ref|NP_611293.3| Semaphorin-5c, isoform A [Drosophila melanogaster]	XP_012940871.1 SCO-spondin [Aplysia californica]	XP_006814192.1 PREDICTED: SCO-spondin-like [Saccoglossus kowalevskii]	9
PladumEVm005998	1.46320318108689	1.21472335225404	31.2577135007199	2.25947944214319e-08	2.96781775297146e-06	.	.	.	XP_012942474.1 uncharacterized protein LOC101852264 [Aplysia californica]	XP_006820675.1 PREDICTED: uncharacterized protein LOC100375438 [Saccoglossus kowalevskii]	0
PladumEVm076192	7.98331410146061	-0.391776495561395	31.2316214541572	2.29005259350709e-08	2.99670964661214e-06	.	.	.	.	.	0
PladumEVm102114	3.27051751891401	1.56218264735314	31.2164816913989	2.30798212593259e-08	3.00890251858055e-06	.	.	.	.	.	0
PladumEVm022653	-1.61792238017376	3.98252816910091	31.1243941882312	2.42010795210633e-08	3.14335136574881e-06	sp|Q03350|TSP2_MOUSE Thrombospondin-2 OS=Mus musculus OX=10090 GN=Thbs2 PE=1 SV=2	NP_003238.2 thrombospondin-2 isoform 1 precursor [Homo sapiens]	gi|281366124|ref|NP_001163430.1| Semaphorin-5c, isoform B [Drosophila melanogaster]	XP_035826806.1 uncharacterized protein LOC101848762 [Aplysia californica]	XP_006814875.1 PREDICTED: hemicentin-1-like, partial [Saccoglossus kowalevskii]	6
PladumEVm060419	-1.83809685406204	3.5200829529278	31.1062863445009	2.44278992460807e-08	3.16106063614376e-06	.	.	.	.	.	2
PladumEVm024158	2.43614232674178	2.50182699225345	31.0929840815076	2.45958797274845e-08	3.17105329076967e-06	sp|Q9JK92|HSPB8_MOUSE Heat shock protein beta-8 OS=Mus musculus OX=10090 GN=Hspb8 PE=1 SV=1	NP_055180.1 heat shock protein beta-8 [Homo sapiens]	.	.	.	8
PladumEVm010366	1.78045189275189	0.390629289031516	31.0157329568297	2.55945316519688e-08	3.28767404922109e-06	sp|Q7TMS5|ABCG2_MOUSE Broad substrate specificity ATP-binding cassette transporter ABCG2 OS=Mus musculus OX=10090 GN=Abcg2 PE=1 SV=1	XP_011530722.1 broad substrate specificity ATP-binding cassette transporter ABCG2 isoform X1 [Homo sapiens]	gi|17136592|ref|NP_476787.1| white [Drosophila melanogaster]	XP_005109370.3 broad substrate specificity ATP-binding cassette transporter ABCG2 [Aplysia californica]	XP_006819458.1 PREDICTED: ATP-binding cassette sub-family G member 2-like [Saccoglossus kowalevskii]	0
PladumEVm020457	1.18055450121019	2.90679407129192	30.9946163747465	2.58745139793802e-08	3.308887334984e-06	.	.	gi|24661367|ref|NP_729452.1| tequila, isoform C [Drosophila melanogaster]	XP_012941342.2 probable endochitinase [Aplysia californica]	XP_006823336.1 PREDICTED: probable chitinase 3-like [Saccoglossus kowalevskii]	8
PladumEVm018777	1.08863761438317	4.30523829254336	30.9890306367009	2.59490864016033e-08	3.308887334984e-06	sp|Q9R1Q9|VAS1_MOUSE V-type proton ATPase subunit S1 OS=Mus musculus OX=10090 GN=Atp6ap1 PE=1 SV=1	NP_001174.2 V-type proton ATPase subunit S1 precursor [Homo sapiens]	gi|20129819|ref|NP_610470.1| vacuolar H[+] ATPase AC45 accessory subunit, isoform B [Drosophila melanogaster]	XP_005103664.2 V-type proton ATPase subunit S1 isoform X1 [Aplysia californica]	XP_002734664.1 PREDICTED: V-type proton ATPase subunit S1-like [Saccoglossus kowalevskii]	0
PladumEVm051124	11.9483392387664	1.9731160521541	30.7479735212799	2.93810516832501e-08	3.73288932640391e-06	.	.	.	.	.	0
PladumEVm006832	1.07808583953513	5.83295614984491	30.7092774791798	2.99728531486417e-08	3.7942808556536e-06	sp|Q99KC8|VMA5A_MOUSE von Willebrand factor A domain-containing protein 5A OS=Mus musculus OX=10090 GN=Vwa5a PE=1 SV=2	NP_055437.2 von Willebrand factor A domain-containing protein 5A isoform 1 [Homo sapiens]	.	XP_012936925.2 protein mono-ADP-ribosyltransferase PARP4, partial [Aplysia californica]	XP_006818703.1 PREDICTED: poly [ADP-ribose] polymerase 4-like [Saccoglossus kowalevskii]	0
PladumEVm067641	-1.865949615062	0.38268298686131	30.6497463912595	3.09066994865914e-08	3.89837246701089e-06	.	.	.	.	.	5
PladumEVm074495	-1.3768373339347	2.39103656966208	30.5464782759257	3.25963032922964e-08	4.08092792697679e-06	.	.	.	.	.	6
PladumEVm046734	-1.21977945528694	1.87261889352909	30.5438081838423	3.2641195574012e-08	4.08092792697679e-06	.	.	.	.	XP_002737560.1 PREDICTED: proline-rich transmembrane protein 1-like [Saccoglossus kowalevskii]	1
PladumEVm021628	2.46136849882717	-0.422885114685458	30.5400538180124	3.27044225522625e-08	4.08092792697679e-06	sp|Q99MU3|DSRAD_MOUSE Double-stranded RNA-specific adenosine deaminase OS=Mus musculus OX=10090 GN=Adar PE=1 SV=2	XP_011507363.2 double-stranded RNA-specific adenosine deaminase isoform X2 [Homo sapiens]	gi|386763634|ref|NP_001245477.1| adenosine deaminase acting on RNA, isoform F [Drosophila melanogaster]	XP_005107470.1 uncharacterized protein LOC101855902 [Aplysia californica]	XP_006823904.1 PREDICTED: double-stranded RNA-specific editase 1-like isoform X2 [Saccoglossus kowalevskii]	0
PladumEVm006164	1.04937042019522	5.15420641308301	30.4944452722484	3.34823822759597e-08	4.16313506882476e-06	sp|Q99KC8|VMA5A_MOUSE von Willebrand factor A domain-containing protein 5A OS=Mus musculus OX=10090 GN=Vwa5a PE=1 SV=2	NP_055437.2 von Willebrand factor A domain-containing protein 5A isoform 1 [Homo sapiens]	.	XP_012936925.2 protein mono-ADP-ribosyltransferase PARP4, partial [Aplysia californica]	XP_006818703.1 PREDICTED: poly [ADP-ribose] polymerase 4-like [Saccoglossus kowalevskii]	0
PladumEVm080299	-1.30452721613788	6.70322315886885	30.27728158174	3.74486601850393e-08	4.60710823311651e-06	.	.	.	.	.	2
PladumEVm024693	1.04063157192932	5.3744968308619	30.1624717132785	3.97323855579727e-08	4.87091164564915e-06	sp|Q9D8V0|HM13_MOUSE Minor histocompatibility antigen H13 OS=Mus musculus OX=10090 GN=Hm13 PE=1 SV=1	NP_848695.1 minor histocompatibility antigen H13 isoform 2 [Homo sapiens]	gi|17647929|ref|NP_523444.1| signal peptide peptidase [Drosophila melanogaster]	XP_005098404.1 minor histocompatibility antigen H13 [Aplysia californica]	XP_002738795.1 PREDICTED: minor histocompatibility antigen H13-like, partial [Saccoglossus kowalevskii]	2
PladumEVm096304	-2.51343887865067	0.812662392504938	30.0199631146193	4.27621209397457e-08	5.22400609620202e-06	.	.	.	.	.	2
PladumEVm018179	1.35611817242028	1.74167549835458	29.885575879217	4.58309716696607e-08	5.57940180894173e-06	sp|O55071|CP2BJ_MOUSE Cytochrome P450 2B19 OS=Mus musculus OX=10090 GN=Cyp2b19 PE=2 SV=1	NP_898898.1 cytochrome P450 2U1 [Homo sapiens]	gi|24643092|ref|NP_728191.1| cytochrome P450-18a1, isoform A [Drosophila melanogaster]	XP_005112250.2 cytochrome P450 2H1 [Aplysia californica]	XP_006821776.1 PREDICTED: cytochrome P450 2U1-like [Saccoglossus kowalevskii]	3
PladumEVm031101	-2.22149753192272	2.1118649953919	29.7633556720218	4.88131844224095e-08	5.92181892546724e-06	.	.	.	.	XP_006817777.1 PREDICTED: uncharacterized protein LOC102809410 [Saccoglossus kowalevskii]	2
PladumEVm006492	1.04707302942138	2.87774977579265	29.6280276316916	5.23425962218989e-08	6.30619989447215e-06	.	.	.	.	.	6
PladumEVm047933	-2.11218251938795	5.33110528103437	29.5920182877878	5.33240670468224e-08	6.40236968573514e-06	.	.	.	.	.	5
PladumEVm051987	1.56279100518835	3.82308243580446	29.555140604514	5.43483198406108e-08	6.50299981818871e-06	sp|Q9D0J4|ARL2_MOUSE ADP-ribosylation factor-like protein 2 OS=Mus musculus OX=10090 GN=Arl2 PE=1 SV=1	NP_001658.2 ADP-ribosylation factor-like protein 2 isoform 1 [Homo sapiens]	gi|17136754|ref|NP_476886.1| ADP ribosylation factor-like 2 [Drosophila melanogaster]	XP_005107029.1 ADP-ribosylation factor-like protein 2 [Aplysia californica]	XP_002738749.1 PREDICTED: ADP-ribosylation factor-like protein 2-like [Saccoglossus kowalevskii]	0
PladumEVm031240	1.03338889729876	2.74447514336547	29.5011712692744	5.58829209014113e-08	6.66379990912768e-06	tr|D3Z5F6|D3Z5F6_MOUSE Chromobox protein homolog 6 OS=Mus musculus OX=10090 GN=Cbx6 PE=4 SV=1	NP_116036.1 chromobox protein homolog 2 isoform 2 [Homo sapiens]	gi|17737701|ref|NP_524199.1| polycomb [Drosophila melanogaster]	XP_005108393.1 chromobox protein homolog 8 [Aplysia californica]	XP_006819879.1 PREDICTED: polycomb group protein Pc-like isoform X2 [Saccoglossus kowalevskii]	0
PladumEVm015743	1.5079214088417	2.56888115598943	29.453845302723	5.72643081207071e-08	6.80529816812716e-06	sp|P00184|CP1A1_MOUSE Cytochrome P450 1A1 OS=Mus musculus OX=10090 GN=Cyp1a1 PE=1 SV=2	NP_000093.1 steroid 17-alpha-hydroxylase/17,20 lyase precursor [Homo sapiens]	gi|24643092|ref|NP_728191.1| cytochrome P450-18a1, isoform A [Drosophila melanogaster]	XP_012935790.1 cytochrome P450 1A1 [Aplysia californica]	XP_006820408.1 PREDICTED: steroid 17-alpha-hydroxylase/17,20 lyase-like [Saccoglossus kowalevskii]	1
PladumEVm018963	1.4046752231002	2.03142355520428	29.3433237545343	6.06250217415123e-08	7.1560055223875e-06	.	.	.	.	.	0
PladumEVm026257	1.08574581434958	4.44799642191112	29.3055455633676	6.18185239921441e-08	7.27231451098156e-06	sp|Q99KU1|DHDDS_MOUSE Dehydrodolichyl diphosphate synthase complex subunit Dhdds OS=Mus musculus OX=10090 GN=Dhdds PE=2 SV=1	NP_995583.1 dehydrodolichyl diphosphate synthase complex subunit DHDDS isoform 1 [Homo sapiens]	gi|18857969|ref|NP_572425.1| uncharacterized protein Dmel_CG10778, isoform A [Drosophila melanogaster]	XP_035827297.1 dehydrodolichyl diphosphate synthase complex subunit DHDDS [Aplysia californica]	XP_002734350.1 PREDICTED: dehydrodolichyl diphosphate synthase-like [Saccoglossus kowalevskii]	2
PladumEVm043994	1.50326822588013	1.74916798934512	29.2653449308797	6.31144232364566e-08	7.39984843442469e-06	sp|P24369|PPIB_MOUSE Peptidyl-prolyl cis-trans isomerase B OS=Mus musculus OX=10090 GN=Ppib PE=1 SV=2	NP_000933.1 peptidyl-prolyl cis-trans isomerase B precursor [Homo sapiens]	gi|20130249|ref|NP_611695.1| CG2852, isoform A [Drosophila melanogaster]	XP_012937924.1 peptidyl-prolyl cis-trans isomerase B [Aplysia californica]	XP_002739816.2 PREDICTED: peptidyl-prolyl cis-trans isomerase B-like [Saccoglossus kowalevskii]	3
PladumEVm019224	1.45242136244959	1.91505169597078	29.253814547492	6.34911126410319e-08	7.41911700523416e-06	sp|A0A0B4J1F4|ARRD4_MOUSE Arrestin domain-containing protein 4 OS=Mus musculus OX=10090 GN=Arrdc4 PE=1 SV=1	NP_899232.2 arrestin domain-containing protein 4 [Homo sapiens]	gi|24644712|ref|NP_649688.1| CG1105 [Drosophila melanogaster]	XP_005101493.1 arrestin domain-containing protein 3 [Aplysia californica]	NP_001171843.1 arrestin domain containing 2-like [Saccoglossus kowalevskii]	2
PladumEVm056556	-4.0545298097759	0.994124272247942	29.1319774487926	6.7611767042182e-08	7.84813132454086e-06	.	.	.	.	.	3
PladumEVm036470	2.67066138849629	1.1362977183531	28.9881021329636	7.28242087267122e-08	8.39737633235181e-06	sp|Q64435|UD16_MOUSE UDP-glucuronosyltransferase 1-6 OS=Mus musculus OX=10090 GN=Ugt1a6 PE=1 SV=1	NP_061966.1 UDP-glucuronosyltransferase 1A3 precursor [Homo sapiens]	gi|24645845|ref|NP_524313.2| UDP-glycosyltransferase 35b [Drosophila melanogaster]	XP_012938403.2 UDP-glucuronosyltransferase 1A4 [Aplysia californica]	XP_006816167.1 PREDICTED: 2-hydroxyacylsphingosine 1-beta-galactosyltransferase-like [Saccoglossus kowalevskii]	0
PladumEVm012920	-2.38562187730599	-0.488661600681556	28.9723474382726	7.34189040625978e-08	8.43810226658916e-06	.	.	.	.	.	0
PladumEVm091749	3.66254101461923	-1.02474155451149	28.9297446558643	7.50515233973415e-08	8.56936332019515e-06	.	.	.	.	XP_002736531.1 PREDICTED: arylacetamide deacetylase-like [Saccoglossus kowalevskii]	0
PladumEVm014318	-1.52117617635215	8.70808596256694	28.8796522976696	7.70177518417434e-08	8.76522225276441e-06	.	.	.	.	.	9
PladumEVm016305	-1.40045638667728	4.65660187617829	28.840453025651	7.85923370117279e-08	8.88652965324518e-06	sp|Q61805|LBP_MOUSE Lipopolysaccharide-binding protein OS=Mus musculus OX=10090 GN=Lbp PE=1 SV=2	NP_004130.2 lipopolysaccharide-binding protein precursor [Homo sapiens]	.	XP_005112375.2 bactericidal permeability-increasing protein [Aplysia californica]	XP_002736303.1 PREDICTED: bactericidal permeability-increasing protein-like [Saccoglossus kowalevskii]	3
PladumEVm103416	-1.91449645530278	4.45770161319179	28.6998254583235	8.45113486566439e-08	9.49434730133274e-06	.	.	.	.	XP_006821117.1 PREDICTED: uncharacterized protein LOC100378034 [Saccoglossus kowalevskii]	5
PladumEVm008100	-1.55365149138133	0.782348232907255	28.6415601746151	8.70927497009625e-08	9.75299224936516e-06	.	.	.	.	.	6
PladumEVm001130	-1.33679323326461	4.20998141727867	28.6012258833249	8.89258679672501e-08	9.92645655242093e-06	sp|Q8C6K9|CO6A6_MOUSE Collagen alpha-6(VI) chain OS=Mus musculus OX=10090 GN=Col6a6 PE=1 SV=2	XP_016861204.1 collagen alpha-6(VI) chain isoform X3 [Homo sapiens]	.	XP_012938709.1 uncharacterized protein LOC101849054 [Aplysia californica]	XP_006816609.1 PREDICTED: sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like [Saccoglossus kowalevskii]	8
PladumEVm051732	3.72345510092147	-0.750428969991544	28.5632804871737	9.06856970890606e-08	1.00631106840069e-05	.	.	.	.	.	0
PladumEVm104642	-2.04254214151072	3.65134866651517	28.5624176090323	9.07261188202917e-08	1.00631106840069e-05	.	.	.	.	.	5
PladumEVm081354	-2.41627124501548	3.72046990083824	28.5349752242171	9.20211247979038e-08	1.01510204996666e-05	.	.	.	.	.	7
PladumEVm025654	1.8717529596374	0.876624860345853	28.5333213655547	9.20997595350273e-08	1.01510204996666e-05	.	.	.	XP_035827898.1 uncharacterized protein LOC101849487 [Aplysia californica]	XP_002734493.1 PREDICTED: uncharacterized protein LOC100374623 [Saccoglossus kowalevskii]	1
PladumEVm048781	2.2627032108556	0.847261219914011	28.4012686807884	9.86006724273626e-08	1.08333613016969e-05	sp|Q6ZWX6|IF2A_MOUSE Eukaryotic translation initiation factor 2 subunit 1 OS=Mus musculus OX=10090 GN=Eif2s1 PE=1 SV=3	NP_004085.1 eukaryotic translation initiation factor 2 subunit 1 [Homo sapiens]	gi|18860087|ref|NP_573130.1| eukaryotic translation initiation factor 2alpha, isoform A [Drosophila melanogaster]	XP_005105117.1 eukaryotic translation initiation factor 2 subunit 1 [Aplysia californica]	XP_002730373.1 PREDICTED: eukaryotic translation initiation factor 2 subunit 1-like [Saccoglossus kowalevskii]	0
PladumEVm027006	1.52743903231695	1.09661140227759	28.2061724663184	1.09056232487667e-07	1.19072365840206e-05	.	.	.	.	.	4
PladumEVm070730	-1.31377667551311	3.22584752438689	28.0927467318357	1.15638442039569e-07	1.25865779639268e-05	.	.	.	.	.	3
PladumEVm057331	-2.25556028854395	1.56588512982824	28.0298771841631	1.1945682224474e-07	1.29618071813944e-05	.	.	.	.	.	0
PladumEVm037433	1.07577291333567	5.64007674408638	27.8862883030916	1.28658286694294e-07	1.391700272078e-05	sp|Q9ESY9|GILT_MOUSE Gamma-interferon-inducible lysosomal thiol reductase OS=Mus musculus OX=10090 GN=Ifi30 PE=1 SV=3	NP_006323.2 gamma-interferon-inducible lysosomal thiol reductase preproprotein [Homo sapiens]	gi|28573018|ref|NP_650287.3| Gamma-interferon-inducible lysosomal thiol reductase 1 [Drosophila melanogaster]	XP_005107684.1 gamma-interferon-inducible lysosomal thiol reductase [Aplysia californica]	.	10
PladumEVm107868	-1.31789508476897	3.64366122632752	27.8745930362857	1.29438314852253e-07	1.39581644525397e-05	.	.	.	.	.	10
PladumEVm115996	-1.45961564088016	4.01446233753863	27.8191667865289	1.33199971023288e-07	1.43196116541005e-05	.	.	.	.	.	2
PladumEVm091364	1.00319371783041	6.10765245408328	27.8008850959043	1.3446458199881e-07	1.44112209523203e-05	sp|P48428|TBCA_MOUSE Tubulin-specific chaperone A OS=Mus musculus OX=10090 GN=Tbca PE=1 SV=3	NP_004598.1 tubulin-specific chaperone A isoform 2 [Homo sapiens]	gi|21357149|ref|NP_651885.1| CG1890 [Drosophila melanogaster]	XP_005091780.1 tubulin-specific chaperone A [Aplysia californica]	XP_002731209.1 PREDICTED: tubulin-specific chaperone A-like [Saccoglossus kowalevskii]	0
PladumEVm099095	-1.810810487755	1.26443357037046	27.6569724332242	1.4484901922287e-07	1.54766968887702e-05	.	.	.	.	.	1
PladumEVm002101	1.06634632769691	1.76985518825766	27.6263225086219	1.47162439856222e-07	1.56759405065139e-05	tr|A2AFY7|A2AFY7_MOUSE Tetratricopeptide repeat protein 17 OS=Mus musculus OX=10090 GN=Ttc17 PE=1 SV=1	XP_016873499.1 tetratricopeptide repeat protein 17 isoform X3 [Homo sapiens]	gi|18857985|ref|NP_572169.1| uncharacterized protein Dmel_CG11436 [Drosophila melanogaster]	XP_012940375.1 tetratricopeptide repeat protein 17 [Aplysia californica]	XP_006812989.1 PREDICTED: tetratricopeptide repeat protein 17-like [Saccoglossus kowalevskii]	0
PladumEVm037562	-2.49149071584279	2.45980262100055	27.5705088861529	1.51470716141175e-07	1.6085821736342e-05	.	.	.	.	.	0
PladumEVm027866	1.95083176227873	2.92460759177431	27.5633756634056	1.52030365930482e-07	1.60963301674094e-05	.	.	.	.	.	0
PladumEVm068187	-1.95921357869884	3.8374032149478	27.4775998016213	1.58924582893745e-07	1.67754259870832e-05	.	.	.	.	.	1
PladumEVm046221	1.5428519596227	1.56608708965099	27.4578462613976	1.60556151372654e-07	1.68966005205095e-05	sp|Q9JHF7|HPGDS_MOUSE Hematopoietic prostaglandin D synthase OS=Mus musculus OX=10090 GN=Hpgds PE=1 SV=3	NP_055300.1 hematopoietic prostaglandin D synthase [Homo sapiens]	gi|24654347|ref|NP_725653.1| glutathione S transferase S1, isoform A [Drosophila melanogaster]	XP_005111883.2 glutathione S-transferase 1 [Aplysia californica]	XP_002731491.1 PREDICTED: S-crystallin SL11-like [Saccoglossus kowalevskii]	1
PladumEVm075103	-2.74052570701271	5.76770369363001	27.4269319077565	1.63143320729367e-07	1.71173107596497e-05	.	.	.	.	.	9
PladumEVm112289	1.16641794573793	2.70360801100845	27.3430439597078	1.70376230949591e-07	1.77694780093963e-05	.	.	.	.	.	0
PladumEVm086042	-8.34948030621624	-0.610063666357635	27.2403518503024	1.79669453907678e-07	1.86829495538106e-05	sp|Q6PIC6|AT1A3_MOUSE Sodium/potassium-transporting ATPase subunit alpha-3 OS=Mus musculus OX=10090 GN=Atp1a3 PE=1 SV=1	NP_689509.1 sodium/potassium-transporting ATPase subunit alpha-3 isoform 1 [Homo sapiens]	gi|24648578|ref|NP_732573.1| Na pump alpha subunit, isoform B [Drosophila melanogaster]	XP_005093050.1 sodium/potassium-transporting ATPase subunit alpha [Aplysia californica]	XP_002737354.1 PREDICTED: sodium/potassium-transporting ATPase subunit alpha-1 isoform X1 [Saccoglossus kowalevskii]	0
PladumEVm021704	1.79432753575188	2.97851139585541	27.2311415647512	1.80527373682444e-07	1.87097914004886e-05	.	.	.	.	.	1
PladumEVm023825	3.71503761613953	0.396052395100425	27.2261014944009	1.80998583055186e-07	1.87097914004886e-05	sp|P17879|HS71B_MOUSE Heat shock 70 kDa protein 1B OS=Mus musculus OX=10090 GN=Hspa1b PE=1 SV=3	NP_005518.3 heat shock 70 kDa protein 1-like [Homo sapiens]	gi|24646135|ref|NP_731651.1| Heat-shock-protein-70Aa [Drosophila melanogaster]	XP_005098012.1 heat shock cognate 71 kDa protein [Aplysia californica]	XP_002735423.1 PREDICTED: heat shock cognate 71 kDa protein-like [Saccoglossus kowalevskii]	0
PladumEVm036008	-1.26306418250649	5.08303375285448	27.1714503455465	1.86187898772924e-07	1.9189436564092e-05	.	.	.	NP_001191649.1 buccalin precursor [Aplysia californica]	.	0
PladumEVm060059	-2.37395945516757	5.42216668920168	27.1233625521442	1.90877194341972e-07	1.96148773326887e-05	.	.	.	.	.	10
PladumEVm073479	-3.29163120253994	-0.302722718139431	27.0504342144155	1.98215696505402e-07	2.03092616428218e-05	.	.	.	.	.	0
